Collection State Code,Year,Month,Normalized_Concentration
MD,12,7,0.077
MD,12,7,0.011
MD,12,7,0.42
MD,12,8,0.37
MD,12,8,0.035
MD,12,8,0.012
MD,12,9,0.66
MD,12,9,0.64
MD,12,9,0.006
MD,12,9,0.39
MD,12,10,0.27
MD,12,10,0.35
MD,12,11,0.18
MD,12,11,0.38
MD,12,11,0.3
MD,12,12,0.01
MD,12,12,0.009
MD,12,12,0.3
MD,12,12,0.015
MI,12,1,0.12
MI,12,2,0.4
MI,12,2,0.18
MI,12,4,0.22
MI,12,4,1.3
MI,12,4,0.089
MI,12,5,0.099
MI,12,5,0.21
MI,12,6,0.24
MI,12,6,0.019
MI,12,6,0.28
MI,12,6,0.05
MI,12,7,0.09
MI,12,7,0.083
MI,12,7,0.12
MI,12,7,0.36
MI,12,8,0.77
MI,12,9,0.004
MI,12,9,0.33
MI,12,9,1.1
MI,12,10,0.09
MI,12,10,0.2
MI,12,11,0.006
MI,12,11,0.024
MI,12,11,0.26
MI,12,12,0.18
NY,12,1,0.59
NY,12,1,0.38
NY,12,1,0.17
NY,12,1,0.073
NY,12,1,0.009
NY,12,1,0.037
NY,12,2,0.005
NY,12,2,0.56
NY,12,2,0.003
NY,12,2,0.1
NY,12,3,0.056
NY,12,3,0.003
NY,12,4,0.99
NY,12,4,0.49
NY,12,4,0.004
NY,12,4,0.003
NY,12,5,0.15
NY,12,5,0.13
NY,12,5,0.19
NY,12,5,0.028
NY,12,5,0.23
NY,12,5,0.33
NY,12,6,0.16
NY,12,6,1.8
NY,12,6,0.15
NY,12,6,0.43
NY,12,6,0.2
NY,12,7,0.92
NY,12,7,0.36
NY,12,7,0.8
NY,12,7,0.88
NY,12,7,0.056
NY,12,7,0.37
NY,12,7,0.41
NY,12,7,0.13
NY,12,7,0.25
NY,12,8,0.019
NY,12,8,0.26
NY,12,8,0.076
NY,12,8,0.024
NY,12,8,0.017
NY,12,8,1.3
NY,12,8,0.009
NY,12,8,0.31
NY,12,9,0.009
NY,12,9,0.095
NY,12,9,0.11
NY,12,9,0.26
NY,12,9,0.36
NY,12,9,0.005
NY,12,9,0.024
NY,12,10,1.4
NY,12,10,0.8
NY,12,10,0.15
NY,12,10,0.47
NY,12,10,0.08
NY,12,10,0.14
NY,12,10,0.6
NY,12,11,0.69
NY,12,11,0.54
NY,12,11,0.05
NY,12,11,0.16
NY,12,11,0.35
NY,12,11,0.64
NY,12,12,1.1
NY,12,12,0.4
NY,12,12,0.86
NY,12,12,0.34
NY,12,12,0.82
OH,12,1,0.46
OH,12,1,0.058
OH,12,1,0.25
OH,12,1,0.21
OH,12,2,0.57
OH,12,2,0.16
OH,12,3,0.062
OH,12,3,0.004
OH,12,3,0.016
OH,12,4,0.1
OH,12,4,0.086
OH,12,5,0.11
OH,12,5,0.26
OH,12,5,0.27
OH,12,5,0.074
OH,12,6,0.04
OH,12,7,0.28
OH,12,7,0.058
OH,12,7,0.037
OH,12,8,0.28
OH,12,8,0.2
OH,12,8,0.022
OH,12,9,0.055
OH,12,9,0.21
OH,12,9,0.14
OH,12,9,0.25
OH,12,10,0.31
OH,12,10,0.24
OH,12,10,0.004
OH,12,11,0.18
OH,12,11,0.04
OH,12,11,0.297
OH,12,12,0.07
OH,12,12,0.19
OH,12,12,1.3
OH,12,12,0.084
TX,12,1,0.46
TX,12,1,0.11
TX,12,2,0.29
TX,12,2,0.039
TX,12,2,0.27
TX,12,3,0.006
TX,12,3,0.021
TX,12,3,0.091
TX,12,3,0.065
TX,12,3,0.52
TX,12,3,0.64
TX,12,4,0.003
TX,12,4,0.73
TX,12,5,0.01
TX,12,6,0.17
TX,12,6,0.088
TX,12,7,0.015
TX,12,7,1.8
TX,12,7,0.66
TX,12,7,0.55
TX,12,7,0.8
TX,12,8,0.082
TX,12,8,0.009
TX,12,9,0.15
TX,12,9,0.35
TX,12,9,0.007
TX,12,10,0.58
TX,12,10,0.007
TX,12,10,0.85
TX,12,10,0.51
TX,12,10,0.74
TX,12,10,0.46
TX,12,10,0.034
TX,12,10,0.71
TX,12,10,1.0
TX,12,10,0.68
TX,12,12,0.35
TX,12,12,0.12
TX,12,12,0.36
TX,12,12,0.35
TX,12,12,0.006
WA,12,1,0.14
WA,12,3,0.005
WA,12,4,0.2
WA,12,8,0.22
WA,12,9,0.028
WA,12,10,0.75
WA,12,12,0.31
WI,12,1,0.51
WI,12,2,0.049
WI,12,3,0.061
WI,12,3,0.39
WI,12,4,0.003
WI,12,4,0.67
WI,12,5,0.64
WI,12,5,1.4
WI,12,6,0.074
WI,12,7,0.14
WI,12,8,0.006
WI,12,8,0.21
WI,12,9,1.5
WI,12,9,0.006
WI,12,10,0.12
WI,12,11,0.72
WI,12,11,0.061
CA,12,3,0.004
CA,12,4,0.003
CA,12,4,0.02
CO,12,2,0.007
CO,12,3,0.012
CO,12,5,0.051
CO,12,6,0.007
FL,12,2,0.024
FL,12,5,0.004
FL,12,5,0.004
FL,12,5,0.089
FL,12,6,0.006
FL,12,6,0.006
FL,12,6,0.005
FL,12,6,0.004
FL,12,6,0.004
MD,12,3,0.004
MD,12,5,0.004
MD,12,5,0.004
MD,12,6,0.004
MD,12,6,0.004
MD,12,6,0.004
MI,12,5,0.019
MI,12,6,0.006
MI,12,6,0.005
NC,12,4,0.003
NY,12,3,0.004
NY,12,3,0.003
NY,12,5,0.004
NY,12,5,0.004
NY,12,6,0.004
NY,12,6,0.004
NY,12,6,0.004
NY,12,6,0.005
NY,12,6,0.004
OH,12,2,0.004
TX,12,2,0.004
TX,12,3,0.004
TX,12,4,0.002
TX,12,5,0.005
WA,12,3,0.003
CA,12,1,0.005
CA,12,1,0.005
CA,12,1,0.012
CA,12,1,0.01
CA,12,2,0.01
CA,12,2,0.005
CA,12,2,0.024
CA,12,2,0.005
CA,12,2,0.005
CA,12,2,0.01
CA,12,3,0.005
CA,12,3,0.01
CA,12,3,0.01
CA,12,3,0.005
CA,12,3,0.01
CA,12,3,0.005
CA,12,4,0.005
CA,12,4,0.005
CA,12,4,0.017
CA,12,4,0.018
CA,12,4,0.005
CA,12,5,0.005
CA,12,5,0.005
CA,12,6,0.0025
CA,12,6,0.005
CA,12,6,0.005
CA,12,7,0.005
CA,12,7,0.016
CA,12,8,0.005
CA,12,8,0.005
CA,12,8,0.005
CA,12,8,0.005
FL,12,4,0.026
FL,12,9,0.013
FL,12,9,0.015
NY,12,5,0.0025
NY,12,6,0.0057
NY,12,7,0.01
OH,12,4,0.031
TX,12,1,0.005
TX,12,1,0.005
TX,12,2,0.005
TX,12,2,0.0068
TX,12,3,0.005
TX,12,4,0.005
TX,12,4,0.01
TX,12,6,0.0072
TX,12,6,0.062
TX,12,7,0.005
TX,12,7,0.005
TX,12,8,0.0025
WI,12,6,0.046
CA,12,1,0.0015
FL,12,1,0.029
FL,12,1,0.018
FL,12,1,0.13
FL,12,1,0.0073
FL,12,1,0.0051
FL,12,1,0.067
FL,12,2,0.055
FL,12,2,0.93
FL,12,2,0.14
FL,12,3,0.099
FL,12,3,0.01
FL,12,3,0.032
FL,12,3,0.019
FL,12,3,0.021
MD,12,1,0.1
MD,12,1,0.041
MD,12,2,0.04
MD,12,2,0.035
MD,12,3,0.0083
MD,12,3,0.022
MI,12,1,0.075
MI,12,1,0.0063
MI,12,1,0.023
MI,12,1,0.0052
MI,12,1,0.038
MI,12,2,0.0027
MI,12,2,0.018
MI,12,3,0.16
MI,12,3,0.0032
MI,12,3,0.0083
NY,12,1,0.001
NY,12,1,0.014
NY,12,1,0.013
NY,12,1,0.0018
NY,12,1,0.004
NY,12,2,0.022
NY,12,2,0.013
NY,12,3,0.026
NY,12,3,0.013
NY,12,3,0.01
NY,12,3,0.27
NY,12,3,0.016
OH,12,1,0.0082
OH,12,1,0.0016
OH,12,1,0.019
OH,12,2,0.028
OH,12,2,0.0079
OH,12,2,0.013
OH,12,2,0.0075
OH,12,2,0.03
OH,12,3,0.01
OH,12,3,0.55
OH,12,3,0.023
OH,12,3,0.016
TX,12,1,0.012
TX,12,2,0.053
TX,12,2,0.054
TX,12,3,0.025
TX,12,3,0.0097
WA,12,2,0.021
CA,12,1,0.0073
CA,12,1,0.041
CA,12,5,0.98
CA,12,5,1.7
CA,12,5,0.45
CA,12,5,0.78
CA,12,6,0.089
CA,12,6,0.005
CA,12,6,0.016
CA,12,6,0.005
CA,12,6,0.01
CA,12,6,0.096
CA,12,6,0.017
CA,12,6,0.31
CA,12,6,0.04
CA,12,6,0.018
CA,12,6,0.071
CA,12,6,0.01
CA,12,6,0.016
CA,12,6,1.3
CA,12,6,0.013
CA,12,7,0.036
CA,12,7,0.005
CA,12,7,0.037
CA,12,7,0.005
CA,12,7,0.13
CA,12,7,0.2
CA,12,7,0.49
CA,12,7,1.1
CA,12,7,0.26
CA,12,7,0.84
CA,12,7,0.21
CA,12,7,0.48
CA,12,7,0.016
CA,12,7,0.7
CA,12,7,0.005
CA,12,8,0.15
CA,12,8,0.22
CA,12,8,0.01
CA,12,8,0.62
CA,12,8,0.65
CA,12,8,0.32
CA,12,8,0.077
CA,12,8,0.091
CA,12,8,0.01
CA,12,8,0.005
CA,12,8,0.51
CA,12,8,0.04
CA,12,9,0.01
CA,12,9,0.071
CA,12,9,0.005
CA,12,9,0.005
CA,12,9,0.024
CA,12,9,0.01
CA,12,9,0.005
CA,12,9,0.005
CA,12,9,0.58
CA,12,9,0.01
CA,12,9,0.022
CA,12,9,0.062
CA,12,9,0.005
CA,12,9,0.11
CA,12,9,0.01
CA,12,9,0.37
CA,12,9,0.23
CA,12,9,0.082
CA,12,10,0.005
CA,12,10,0.0025
CA,12,10,0.01
CA,12,10,0.22
CA,12,10,0.01
CA,12,10,0.01
CA,12,10,0.12
CA,12,10,0.0066
CA,12,10,0.02
CA,12,10,0.22
CA,12,10,0.015
CA,12,10,0.05
CA,12,10,0.005
CA,12,11,0.005
CA,12,11,0.01
CA,12,11,0.19
CA,12,11,0.2
CA,12,11,0.66
CA,12,11,0.023
CA,12,11,0.005
CA,12,11,0.38
CA,12,12,0.01
CA,12,12,0.024
CA,12,12,0.01
CA,12,12,0.021
CO,12,6,0.015
CO,12,6,0.005
CO,12,6,1.3
CO,12,6,0.005
CO,12,7,0.57
CO,12,7,0.54
CO,12,8,0.005
CO,12,8,0.75
CO,12,9,0.11
CO,12,10,0.061
CO,12,10,0.01
CO,12,11,0.042
FL,12,1,0.01
FL,12,1,0.017
FL,12,5,0.19
FL,12,6,0.89
FL,12,6,1.2
FL,12,6,1.1
FL,12,6,0.27
FL,12,6,1.7
FL,12,6,0.01
FL,12,6,0.79
FL,12,7,0.14
FL,12,7,0.92
FL,12,7,0.0025
FL,12,8,0.005
FL,12,8,0.053
FL,12,8,0.31
FL,12,8,0.44
FL,12,8,0.092
FL,12,9,0.24
FL,12,9,1.1
FL,12,9,0.41
FL,12,9,0.01
FL,12,9,0.032
FL,12,9,0.21
FL,12,9,0.41
FL,12,10,0.09
FL,12,10,0.18
FL,12,10,0.024
FL,12,10,1.4
FL,12,10,0.005
FL,12,10,0.005
FL,12,10,0.19
FL,12,11,0.027
FL,12,11,0.086
FL,12,11,0.043
FL,12,11,0.0089
FL,12,11,0.58
FL,12,11,0.041
FL,12,12,0.005
FL,12,12,0.01
FL,12,12,0.005
FL,12,12,0.012
FL,12,12,0.58
MD,12,6,0.15
MD,12,7,0.005
MD,12,7,0.61
MD,12,7,0.005
MD,12,7,0.23
MD,12,8,0.02
MD,12,8,0.005
MD,12,8,0.26
MD,12,8,0.012
MD,12,9,0.01
MD,12,9,0.17
MD,12,9,0.042
MD,12,9,0.01
MD,12,10,0.005
MD,12,10,0.02
MD,12,10,0.005
MD,12,11,0.041
MD,12,11,0.013
MD,12,11,0.43
MI,12,6,0.82
MI,12,6,0.01
MI,12,6,0.81
MI,12,6,0.26
MI,12,6,0.01
MI,12,7,0.16
MI,12,7,0.011
MI,12,7,0.02
MI,12,7,0.81
MI,12,7,0.01
MI,12,7,0.01
MI,12,8,0.005
MI,12,8,0.012
MI,12,8,0.36
MI,12,8,0.005
MI,12,8,0.0025
MI,12,8,0.01
MI,12,9,0.005
MI,12,9,0.024
MI,12,9,0.014
MI,12,10,0.21
MI,12,10,0.011
MI,12,10,0.16
MI,12,10,0.005
MI,12,10,0.44
MI,12,10,0.037
MI,12,11,0.27
MI,12,11,0.36
NY,12,1,0.36
NY,12,5,0.84
NY,12,5,2.6
NY,12,5,1.8
NY,12,6,0.45
NY,12,6,0.42
NY,12,6,1.5
NY,12,6,0.89
NY,12,6,1.0
NY,12,6,0.31
NY,12,6,0.24
NY,12,6,0.39
NY,12,6,0.82
NY,12,7,0.37
NY,12,7,0.27
NY,12,7,0.21
NY,12,7,0.22
NY,12,7,0.11
NY,12,7,0.011
NY,12,7,0.23
NY,12,8,0.005
NY,12,8,0.64
NY,12,8,0.023
NY,12,8,0.49
NY,12,8,0.58
NY,12,8,0.005
NY,12,9,0.56
NY,12,9,0.34
NY,12,9,0.11
NY,12,9,0.016
NY,12,9,0.01
NY,12,9,0.005
NY,12,9,0.24
NY,12,9,0.012
NY,12,10,0.005
NY,12,10,0.18
NY,12,10,0.0025
NY,12,10,0.17
NY,12,10,0.005
NY,12,10,0.01
NY,12,10,0.005
NY,12,10,0.01
NY,12,11,0.0125
NY,12,11,0.48
NY,12,11,0.005
NY,12,11,0.01
NY,12,11,0.005
NY,12,11,0.1
NY,12,11,0.005
NY,12,11,0.26
NY,12,11,0.005
NY,12,12,0.54
NY,12,12,0.03
NY,12,12,0.02
OH,12,1,0.1
OH,12,1,0.82
OH,12,2,0.0075
OH,12,6,1.2
OH,12,6,0.005
OH,12,6,0.027
OH,12,6,1.2
OH,12,6,0.005
OH,12,6,0.61
OH,12,7,1.2
OH,12,7,0.005
OH,12,7,0.22
OH,12,7,0.15
OH,12,7,0.18
OH,12,7,0.005
OH,12,8,0.005
OH,12,8,0.005
OH,12,8,0.12
OH,12,8,0.036
OH,12,8,0.22
OH,12,9,0.26
OH,12,9,0.28
OH,12,9,0.01
OH,12,9,0.25
OH,12,9,0.36
OH,12,9,0.66
OH,12,10,0.043
OH,12,10,0.01
OH,12,10,0.01
OH,12,10,0.005
OH,12,10,0.005
OH,12,10,0.057
OH,12,11,0.29
OH,12,11,0.28
OH,12,11,0.12
OH,12,11,0.23
OH,12,11,0.14
OH,12,12,0.045
OH,12,12,0.021
OH,12,12,0.005
TX,12,4,0.005
TX,12,5,0.15
TX,12,6,0.01
TX,12,6,0.005
TX,12,6,0.005
TX,12,6,1.1
TX,12,6,0.005
TX,12,6,0.022
TX,12,6,0.005
TX,12,6,0.01
TX,12,6,0.01
TX,12,7,0.35
TX,12,7,0.54
TX,12,7,0.21
TX,12,7,1.8
TX,12,7,0.005
TX,12,7,0.01
TX,12,7,0.005
TX,12,8,0.016
TX,12,8,0.023
TX,12,8,0.01
TX,12,8,0.01
TX,12,8,0.01
TX,12,8,0.39
TX,12,8,0.005
TX,12,8,0.2
TX,12,8,0.46
TX,12,9,0.0025
TX,12,9,0.093
TX,12,9,1.7
TX,12,9,0.28
TX,12,9,0.005
TX,12,9,0.53
TX,12,9,0.026
TX,12,9,0.005
TX,12,9,0.63
TX,12,10,0.25
TX,12,10,0.11
TX,12,10,0.16
TX,12,10,0.01
TX,12,10,0.21
TX,12,10,0.005
TX,12,10,0.01
TX,12,10,0.25
TX,12,11,0.61
TX,12,11,0.78
TX,12,11,0.22
TX,12,11,0.42
TX,12,12,0.005
TX,12,12,0.005
TX,12,12,0.16
WA,12,6,0.01
WA,12,6,0.43
WA,12,6,0.005
WA,12,6,2.4
WA,12,7,0.44
WA,12,7,0.55
WA,12,7,1.0
WA,12,7,0.7
WA,12,7,0.04
WA,12,7,0.01
WA,12,7,0.01
WA,12,7,0.01
WA,12,7,0.005
WA,12,8,0.047
WA,12,8,0.26
WA,12,8,0.051
WA,12,8,0.17
WA,12,8,0.53
WA,12,9,0.07
WA,12,9,0.22
WA,12,9,0.48
WA,12,9,0.29
WA,12,10,0.01
WA,12,10,0.065
WA,12,10,0.091
WA,12,10,0.01
WA,12,11,0.02
WA,12,11,0.23
WA,12,11,0.005
WI,12,6,0.38
WI,12,6,0.54
WI,12,7,0.045
WI,12,7,0.01
WI,12,8,0.005
WI,12,8,0.005
WI,12,9,0.005
WI,12,9,0.005
WI,12,10,0.005
WI,12,11,0.01
CA,12,1,0.023
CA,12,3,0.01
CA,12,2,0.37
CA,12,2,0.014
CA,12,2,0.02
CA,12,2,0.018
CA,12,3,0.36
CA,12,4,0.013
CA,12,4,0.011
CA,12,4,0.005
CA,12,5,0.053
CA,12,5,0.018
CA,12,7,0.05
CA,12,7,0.047
CA,12,7,0.041
CA,12,7,0.014
CA,12,7,0.012
CA,12,7,0.11
CA,12,8,0.3
CA,12,8,0.28
CA,12,8,0.007
CA,12,8,0.38
CA,12,8,0.008
CA,12,10,0.97
CA,12,10,0.02
CA,12,10,0.29
CA,12,10,0.09
CA,12,10,0.05
CA,12,10,0.01
CA,12,10,0.63
CA,12,10,0.022
CA,12,10,1.0
CA,12,10,0.39
CA,12,10,0.032
CA,12,10,1.5
CA,12,10,0.15
CA,12,12,0.59
CA,12,12,0.44
CA,12,12,0.036
CA,12,12,1.3
CA,12,12,0.03
CA,12,12,0.029
CA,12,12,1.5
FL,12,3,0.01
FL,12,7,0.07
FL,12,9,0.19
FL,12,10,0.036
FL,12,10,0.035
MD,12,2,0.011
MD,12,4,0.028
MD,12,4,0.4
MD,12,8,0.14
MD,12,9,0.052
MD,12,9,0.006
MD,12,11,0.044
MD,12,12,0.66
MD,12,12,0.011
MD,12,12,0.007
MI,12,5,0.16
MI,12,7,0.029
MI,12,10,0.44
MI,12,11,0.03
NY,12,1,0.035
NY,12,1,0.005
NY,12,1,0.003
NY,12,1,0.016
NY,12,1,0.83
NY,12,5,0.7
NY,12,7,0.074
NY,12,7,0.066
NY,12,8,0.55
NY,12,8,0.32
NY,12,9,0.33
OH,12,3,0.081
OH,12,7,0.42
OH,12,7,0.05
OH,12,7,0.037
OH,12,10,0.15
OH,12,11,0.031
TX,12,5,0.032
TX,12,7,0.018
TX,12,9,0.34
WI,12,3,0.063
WI,12,8,0.43
WI,12,8,0.21
WI,12,8,0.17
WI,12,8,0.87
CA,12,4,0.017
CO,12,3,0.038
CO,12,5,0.031
FL,12,2,0.02
FL,12,6,0.004
MI,12,5,0.025
TX,12,4,0.004
CA,12,1,0.01
CA,12,1,0.019
CA,12,2,0.005
CA,12,2,0.01
CA,12,2,0.005
CA,12,2,0.01
CA,12,3,0.01
CA,12,3,0.019
CA,12,3,0.02
CA,12,3,0.005
CA,12,3,0.01
CA,12,3,0.014
CA,12,3,0.01
CA,12,4,0.01
CA,12,6,0.005
CA,12,6,0.052
CA,12,6,0.0025
CA,12,7,0.005
NY,12,6,0.005
TX,12,3,0.01
TX,12,3,0.01
TX,12,4,0.005
TX,12,6,0.024
TX,12,6,0.016
WI,12,6,0.02
FL,12,1,0.026
FL,12,1,0.011
FL,12,1,0.0052
FL,12,1,0.017
FL,12,1,0.14
FL,12,1,0.0039
FL,12,1,0.025
FL,12,1,0.021
FL,12,1,0.078
FL,12,1,0.058
FL,12,1,0.055
FL,12,1,0.042
FL,12,1,0.093
FL,12,1,0.37
FL,12,1,0.016
FL,12,1,0.013
FL,12,1,0.0088
FL,12,2,0.025
FL,12,2,0.018
FL,12,2,0.29
FL,12,2,0.066
FL,12,2,0.059
FL,12,2,0.25
FL,12,2,0.097
FL,12,3,0.055
FL,12,3,0.022
FL,12,3,0.0056
FL,12,3,0.17
FL,12,3,0.029
FL,12,3,0.02
FL,12,3,0.017
FL,12,3,0.088
FL,12,3,0.037
FL,12,3,0.031
FL,12,3,0.027
MD,12,1,0.064
MD,12,1,0.04
MD,12,1,0.026
MD,12,1,0.023
MD,12,1,0.028
MD,12,1,0.015
MD,12,2,0.024
MD,12,2,0.54
MD,12,2,0.0061
MD,12,2,0.11
MD,12,2,0.1
MD,12,2,0.053
MD,12,2,0.041
MD,12,2,0.024
MD,12,3,0.016
MI,12,1,0.04
MI,12,1,0.025
MI,12,1,0.0052
MI,12,1,0.015
MI,12,1,0.0084
MI,12,1,0.077
MI,12,1,0.11
MI,12,2,0.028
MI,12,2,0.016
MI,12,2,0.013
MI,12,3,0.061
MI,12,3,0.022
MI,12,3,0.012
MI,12,3,0.011
NY,12,1,0.012
NY,12,1,0.064
NY,12,1,0.031
NY,12,1,0.013
NY,12,1,0.3
NY,12,3,0.0099
NY,12,3,0.01
NY,12,3,0.0097
NY,12,3,0.008
NY,12,3,0.0072
NY,12,3,0.01
NY,12,3,0.04
NY,12,3,0.032
NY,12,3,0.014
NY,12,3,0.4
NY,12,3,0.016
NY,12,3,0.012
NY,12,3,0.0096
NY,12,3,0.21
NY,12,3,0.073
NY,12,3,0.037
NY,12,3,0.02
OH,12,1,0.039
OH,12,1,0.018
OH,12,1,0.011
OH,12,1,0.014
OH,12,2,0.022
OH,12,2,0.021
OH,12,2,0.014
OH,12,2,0.15
OH,12,2,0.08
OH,12,2,0.033
OH,12,2,0.29
OH,12,2,0.12
OH,12,2,0.024
OH,12,2,0.016
OH,12,2,0.0058
OH,12,2,0.063
OH,12,3,0.004
OH,12,3,0.11
OH,12,3,0.044
OH,12,3,0.043
OH,12,3,0.029
OH,12,3,0.014
OH,12,3,0.098
OH,12,3,0.038
OH,12,3,0.012
OH,12,3,0.12
TX,12,1,0.0059
TX,12,2,0.019
TX,12,2,0.016
TX,12,2,0.011
TX,12,3,0.018
TX,12,3,0.017
TX,12,3,0.0054
TX,12,3,0.073
TX,12,3,0.039
WA,12,2,0.068
WA,12,2,0.065
WA,12,2,0.061
WA,12,2,0.03
CA,12,1,0.62
CA,12,1,0.045
CA,12,1,0.028
CA,12,1,0.015
CA,12,6,0.45
CA,12,6,0.58
CA,12,6,0.026
CA,12,6,0.33
CA,12,6,0.46
CA,12,6,0.011
CA,12,6,0.41
CA,12,6,1.2
CA,12,6,0.58
CA,12,6,0.32
CA,12,7,0.43
CA,12,7,0.51
CA,12,7,0.23
CA,12,7,0.015
CA,12,7,0.63
CA,12,7,0.005
CA,12,7,0.33
CA,12,7,0.005
CA,12,7,0.005
CA,12,8,1.3
CA,12,8,0.016
CA,12,8,0.62
CA,12,8,0.01
CA,12,8,0.12
CA,12,8,0.022
CA,12,8,0.013
CA,12,8,0.01
CA,12,8,0.18
CA,12,9,0.005
CA,12,9,0.39
CA,12,9,0.56
CA,12,9,0.37
CA,12,9,0.26
CA,12,9,0.54
CA,12,9,0.72
CA,12,9,0.005
CA,12,9,0.073
CA,12,9,0.23
CA,12,9,0.059
CA,12,9,0.02
CA,12,9,0.014
CA,12,9,0.01
CA,12,9,0.012
CA,12,9,0.25
CA,12,9,0.09
CA,12,9,0.013
CA,12,9,0.005
CA,12,10,0.01
CA,12,10,0.6
CA,12,10,0.005
CA,12,10,0.005
CA,12,10,0.14
CA,12,10,0.02
CA,12,10,0.0099
CA,12,10,0.15
CA,12,10,0.005
CA,12,10,0.037
CA,12,10,0.01
CA,12,10,0.14
CA,12,10,0.005
CA,12,10,0.01
CA,12,10,0.37
CA,12,10,0.005
CA,12,10,0.005
CA,12,10,0.023
CA,12,10,0.01
CA,12,10,0.005
CA,12,10,0.46
CA,12,10,0.037
CA,12,10,0.01
CA,12,10,0.88
CA,12,11,0.28
CA,12,11,0.01
CA,12,11,0.065
CA,12,11,0.025
CA,12,11,0.02
CA,12,11,0.01
CA,12,11,0.005
CA,12,11,0.005
CA,12,11,0.037
CA,12,11,0.03
CA,12,11,0.024
CA,12,11,0.022
CA,12,11,0.92
CA,12,11,0.28
CA,12,11,0.01
CA,12,12,0.005
CA,12,12,0.77
CA,12,12,0.005
CA,12,12,0.021
CA,12,12,0.64
CA,12,12,0.66
CA,12,12,0.014
CA,12,12,0.021
CA,12,12,0.34
CA,12,12,0.005
CA,12,12,0.005
CO,12,6,0.01
CO,12,6,0.94
CO,12,6,0.061
CO,12,6,1.6
CO,12,6,0.016
CO,12,6,0.2
CO,12,8,1.3
CO,12,10,0.01
CO,12,10,0.01
CO,12,10,0.01
CO,12,10,0.12
FL,12,1,0.0058
FL,12,1,0.55
FL,12,1,0.039
FL,12,1,0.022
FL,12,1,0.39
FL,12,1,0.0025
FL,12,1,0.021
FL,12,6,0.016
FL,12,6,1.3
FL,12,7,0.005
FL,12,7,0.091
FL,12,8,0.39
FL,12,10,0.02
FL,12,10,0.018
FL,12,10,0.01
FL,12,10,0.01
FL,12,10,0.061
FL,12,10,0.04
FL,12,10,0.01
FL,12,10,0.01
FL,12,10,0.11
FL,12,10,0.1
FL,12,11,0.02
FL,12,11,0.42
FL,12,11,0.013
FL,12,11,0.023
FL,12,11,0.34
FL,12,11,0.005
FL,12,11,0.005
FL,12,11,1.2
FL,12,11,0.06
FL,12,11,0.02
FL,12,11,0.01
FL,12,11,0.012
FL,12,11,0.011
FL,12,11,0.55
FL,12,11,0.054
FL,12,11,0.005
FL,12,12,0.55
FL,12,12,0.027
FL,12,12,0.005
FL,12,12,0.022
FL,12,12,0.01
FL,12,12,0.55
FL,12,12,0.31
FL,12,12,0.04
FL,12,12,0.01
FL,12,12,0.005
FL,12,12,0.01
FL,12,12,0.54
FL,12,12,0.015
FL,12,12,0.01
MD,12,7,0.01
MD,12,7,0.014
MD,12,7,0.35
MD,12,7,0.005
MD,12,8,0.086
MD,12,8,0.27
MD,12,8,0.01
MD,12,8,0.47
MD,12,8,0.005
MD,12,8,0.0025
MD,12,8,0.042
MD,12,9,0.074
MD,12,9,0.031
MD,12,9,0.028
MD,12,9,0.005
MD,12,10,0.34
MD,12,10,0.023
MD,12,10,0.01
MD,12,10,0.0061
MD,12,10,0.01
MD,12,10,0.87
MD,12,10,0.006
MD,12,10,0.048
MD,12,10,0.99
MD,12,10,0.055
MD,12,10,0.011
MD,12,10,0.01
MD,12,11,0.034
MD,12,11,0.2
MD,12,11,0.005
MD,12,11,0.01
MD,12,11,0.005
MI,12,6,0.4
MI,12,7,0.19
MI,12,7,0.04
MI,12,7,0.67
MI,12,7,0.005
MI,12,8,0.12
MI,12,8,0.01
MI,12,8,0.05
MI,12,8,0.16
MI,12,8,0.005
MI,12,8,0.23
MI,12,8,0.005
MI,12,8,0.12
MI,12,9,0.015
MI,12,9,0.005
MI,12,9,0.005
MI,12,9,0.012
MI,12,9,0.012
MI,12,10,0.3
MI,12,10,0.052
MI,12,10,0.04
MI,12,10,0.01
MI,12,10,0.005
NY,12,1,0.015
NY,12,1,0.014
NY,12,1,0.0025
NY,12,6,0.14
NY,12,6,0.016
NY,12,7,0.24
NY,12,8,0.016
NY,12,8,0.31
NY,12,9,0.099
NY,12,9,0.45
NY,12,9,0.01
NY,12,10,0.017
NY,12,10,0.01
NY,12,10,0.005
NY,12,10,0.005
NY,12,10,0.3
NY,12,10,0.34
NY,12,10,0.01
NY,12,10,0.01
NY,12,10,0.005
NY,12,10,0.15
NY,12,10,0.031
NY,12,11,0.38
NY,12,11,0.034
NY,12,11,0.023
NY,12,11,0.014
NY,12,11,0.27
NY,12,11,0.038
NY,12,11,0.035
NY,12,11,0.013
NY,12,11,0.01
NY,12,11,0.32
NY,12,11,0.005
NY,12,11,0.005
NY,12,11,0.022
NY,12,11,0.23
NY,12,11,0.47
NY,12,11,0.005
NY,12,11,0.41
NY,12,11,0.0025
NY,12,11,0.005
NY,12,12,0.06
NY,12,12,0.02
NY,12,12,0.01
NY,12,12,0.026
NY,12,12,0.54
NY,12,12,0.01
NY,12,12,0.54
NY,12,12,0.053
OH,12,2,0.43
OH,12,6,0.75
OH,12,6,0.005
OH,12,6,0.005
OH,12,6,0.2
OH,12,6,0.23
OH,12,7,0.01
